owner_id,product_category,production_volume,month
94,Category A,9341,2024-12
94,Category B,6310,2024-12
94,Category C,3316,2024-12
94,Category A,5497,2024-11
94,Category B,8713,2024-11
94,Category C,3993,2024-11
94,Category A,6516,2024-10
94,Category B,3439,2024-10
94,Category C,9614,2024-10
94,Category A,9868,2024-09
94,Category B,8456,2024-09
94,Category C,3201,2024-09
94,Category A,8019,2024-08
94,Category B,9487,2024-08
94,Category C,5189,2024-08
94,Category A,6697,2024-07
94,Category B,3555,2024-07
94,Category C,2885,2024-07
94,Category A,4260,2024-06
94,Category B,1667,2024-06
94,Category C,9740,2024-06
94,Category A,6578,2024-05
94,Category B,5694,2024-05
94,Category C,3994,2024-05
94,Category A,1742,2024-04
94,Category B,6946,2024-04
94,Category C,5773,2024-04
94,Category A,1283,2024-03
94,Category B,3779,2024-03
94,Category C,6120,2024-03
94,Category A,5435,2024-02
94,Category B,7353,2024-02
94,Category C,6640,2024-02
94,Category A,6786,2024-01
94,Category B,5918,2024-01
94,Category C,4994,2024-01
95,Category B,9520,2025-12
95,Category D,8729,2025-12
95,Category B,11121,2025-11
95,Category D,10481,2025-11
95,Category B,12216,2025-10
95,Category D,6870,2025-10
95,Category B,9965,2025-09
95,Category D,12880,2025-09
95,Category B,11610,2025-08
95,Category D,2243,2025-08
95,Category B,2232,2025-07
95,Category D,8584,2025-07
95,Category B,5494,2025-06
95,Category D,8764,2025-06
95,Category B,4428,2025-05
95,Category D,5171,2025-05
95,Category B,4433,2025-04
95,Category D,4616,2025-04
95,Category B,3225,2025-03
95,Category D,1631,2025-03
95,Category B,2143,2025-02
95,Category D,4927,2025-02
95,Category B,2628,2025-01
95,Category D,6678,2025-01
95,Category B,8921,2024-12
95,Category D,1658,2024-12
95,Category B,1365,2024-11
95,Category D,7964,2024-11
95,Category B,8406,2024-10
95,Category D,11100,2024-10
95,Category B,2152,2024-09
95,Category D,11207,2024-09
95,Category B,10791,2024-08
95,Category D,2559,2024-08
95,Category B,2071,2024-07
95,Category D,5384,2024-07
95,Category B,9411,2024-06
95,Category D,2960,2024-06
95,Category B,1098,2024-05
95,Category D,6996,2024-05
95,Category B,5006,2024-04
95,Category D,2632,2024-04
95,Category B,1400,2024-03
95,Category D,4711,2024-03
95,Category B,4162,2024-02
95,Category D,3243,2024-02
95,Category B,2584,2024-01
95,Category D,1130,2024-01
96,Category D,6224,2025-12
96,Category C,3396,2025-12
96,Category D,5046,2025-11
96,Category C,8904,2025-11
96,Category D,12522,2025-10
96,Category C,2396,2025-10
96,Category D,3779,2025-09
96,Category C,2493,2025-09
96,Category D,5632,2025-08
96,Category C,10893,2025-08
96,Category D,4450,2025-07
96,Category C,8127,2025-07
96,Category D,2127,2025-06
96,Category C,3839,2025-06
96,Category D,3541,2025-05
96,Category C,6219,2025-05
96,Category D,6389,2025-04
96,Category C,4888,2025-04
96,Category D,2573,2025-03
96,Category C,1521,2025-03
96,Category D,3629,2025-02
96,Category C,1826,2025-02
96,Category D,1690,2025-01
96,Category C,3130,2025-01
96,Category D,6410,2024-12
96,Category C,3144,2024-12
96,Category D,7319,2024-11
96,Category C,3017,2024-11
96,Category D,3706,2024-10
96,Category C,4706,2024-10
96,Category D,12190,2024-09
96,Category C,9304,2024-09
96,Category D,11638,2024-08
96,Category C,10505,2024-08
96,Category D,4685,2024-07
96,Category C,5630,2024-07
96,Category D,3645,2024-06
96,Category C,1982,2024-06
96,Category D,2071,2024-05
96,Category C,7621,2024-05
96,Category D,7182,2024-04
96,Category C,2151,2024-04
96,Category D,1612,2024-03
96,Category C,3356,2024-03
96,Category D,7038,2024-02
96,Category C,3155,2024-02
96,Category D,7628,2024-01
96,Category C,7622,2024-01
97,Category D,4297,2025-12
97,Category D,11278,2025-11
97,Category D,8104,2025-10
97,Category D,10327,2025-09
97,Category D,2593,2025-08
97,Category D,3904,2025-07
97,Category D,4049,2025-06
97,Category D,1993,2025-05
97,Category D,2746,2025-04
97,Category D,6887,2025-03
97,Category D,2685,2025-02
97,Category D,5099,2025-01
97,Category D,4684,2024-12
97,Category D,8206,2024-11
97,Category D,12290,2024-10
97,Category D,12758,2024-09
97,Category D,7072,2024-08
97,Category D,8676,2024-07
97,Category D,9410,2024-06
97,Category D,6968,2024-05
97,Category D,6807,2024-04
97,Category D,6377,2024-03
97,Category D,1227,2024-02
97,Category D,4713,2024-01
98,Category C,2156,2025-12
98,Category D,2235,2025-12
98,Category C,8570,2025-11
98,Category D,5432,2025-11
98,Category C,11331,2025-10
98,Category D,1980,2025-10
98,Category C,7913,2025-09
98,Category D,9335,2025-09
98,Category C,9347,2025-08
98,Category D,11854,2025-08
98,Category C,2595,2025-07
98,Category D,11222,2025-07
98,Category C,7986,2025-06
98,Category D,2720,2025-06
98,Category C,1641,2025-05
98,Category D,4682,2025-05
98,Category C,4684,2025-04
98,Category D,872,2025-04
98,Category C,5796,2025-03
98,Category D,1240,2025-03
98,Category C,1407,2025-02
98,Category D,1116,2025-02
98,Category C,8346,2025-01
98,Category D,2583,2025-01
98,Category C,2960,2024-12
98,Category D,7782,2024-12
98,Category C,6527,2024-11
98,Category D,2896,2024-11
98,Category C,4088,2024-10
98,Category D,8381,2024-10
98,Category C,7243,2024-09
98,Category D,12801,2024-09
98,Category C,2992,2024-08
98,Category D,6383,2024-08
98,Category C,4623,2024-07
98,Category D,5065,2024-07
98,Category C,6534,2024-06
98,Category D,1371,2024-06
98,Category C,4372,2024-05
98,Category D,5949,2024-05
98,Category C,5420,2024-04
98,Category D,5662,2024-04
98,Category C,6539,2024-03
98,Category D,3614,2024-03
98,Category C,4314,2024-02
98,Category D,4336,2024-02
98,Category C,2659,2024-01
98,Category D,3341,2024-01
99,Category B,6541,2025-12
99,Category C,5645,2025-12
99,Category D,9019,2025-12
99,Category B,3947,2025-11
99,Category C,5384,2025-11
99,Category D,4005,2025-11
99,Category B,2083,2025-10
99,Category C,4105,2025-10
99,Category D,6916,2025-10
99,Category B,9224,2025-09
99,Category C,2193,2025-09
99,Category D,5718,2025-09
99,Category B,1461,2025-08
99,Category C,3639,2025-08
99,Category D,4250,2025-08
99,Category B,2542,2025-07
99,Category C,8787,2025-07
99,Category D,5209,2025-07
99,Category B,3524,2025-06
99,Category C,5770,2025-06
99,Category D,8706,2025-06
99,Category B,7518,2025-05
99,Category C,3320,2025-05
99,Category D,1674,2025-05
99,Category B,5605,2025-04
99,Category C,2065,2025-04
99,Category D,7113,2025-04
99,Category B,2284,2025-03
99,Category C,3168,2025-03
99,Category D,4585,2025-03
99,Category B,6808,2025-02
99,Category C,4208,2025-02
99,Category D,3426,2025-02
99,Category B,7648,2025-01
99,Category C,3838,2025-01
99,Category D,6040,2025-01
99,Category B,9205,2024-12
99,Category C,2592,2024-12
99,Category D,7504,2024-12
99,Category B,4834,2024-11
99,Category C,8637,2024-11
99,Category D,5572,2024-11
99,Category B,2527,2024-10
99,Category C,9066,2024-10
99,Category D,8452,2024-10
99,Category B,9232,2024-09
99,Category C,7062,2024-09
99,Category D,8336,2024-09
99,Category B,10305,2024-08
99,Category C,3456,2024-08
99,Category D,10145,2024-08
99,Category B,7042,2024-07
99,Category C,6978,2024-07
99,Category D,9435,2024-07
99,Category B,3918,2024-06
99,Category C,2320,2024-06
99,Category D,8054,2024-06
99,Category B,1710,2024-05
99,Category C,5927,2024-05
99,Category D,5908,2024-05
99,Category B,5031,2024-04
99,Category C,3612,2024-04
99,Category D,4771,2024-04
99,Category B,3007,2024-03
99,Category C,5198,2024-03
99,Category D,4491,2024-03
99,Category B,2555,2024-02
99,Category C,5382,2024-02
99,Category D,1794,2024-02
99,Category B,3688,2024-01
99,Category C,1927,2024-01
99,Category D,5582,2024-01
100,Category C,5770,2025-12
100,Category C,3083,2025-11
100,Category C,8507,2025-10
100,Category C,10394,2025-09
100,Category C,7510,2025-08
100,Category C,2877,2025-07
100,Category C,1982,2025-06
100,Category C,6800,2025-05
100,Category C,5965,2025-04
100,Category C,3870,2025-03
100,Category C,5507,2025-02
100,Category C,2413,2025-01
100,Category C,5527,2024-12
100,Category C,7549,2024-11
100,Category C,1705,2024-10
100,Category C,2811,2024-09
100,Category C,11436,2024-08
100,Category C,5513,2024-07
100,Category C,3541,2024-06
100,Category C,5632,2024-05
100,Category C,3854,2024-04
100,Category C,6001,2024-03
100,Category C,5824,2024-02
100,Category C,2715,2024-01
