purchase_id,owner_id,material_id,quantity,date
561,5,131,6928,2024-03-01 18:09:39.734305
562,31,69,6473,2024-03-01 18:09:39.734305
563,28,38,6192,2024-03-01 18:09:39.734305
564,28,140,566,2024-03-01 18:09:39.734305
565,79,182,3709,2024-03-01 18:09:39.734305
566,44,84,8636,2024-03-01 18:09:39.734305
567,67,26,9156,2024-03-02 18:09:39.734305
568,71,140,6773,2024-03-02 18:09:39.734305
569,55,149,9008,2024-03-02 18:09:39.734305
570,75,113,7126,2024-03-02 18:09:39.734305
571,4,56,8472,2024-03-02 18:09:39.734305
572,66,180,6522,2024-03-02 18:09:39.734305
573,42,109,7677,2024-03-02 18:09:39.734305
574,57,122,2361,2024-03-02 18:09:39.734305
575,2,57,5448,2024-03-03 18:09:39.734305
576,95,80,6284,2024-03-03 18:09:39.734305
577,14,106,4631,2024-03-03 18:09:39.734305
578,67,153,5298,2024-03-03 18:09:39.734305
579,42,102,8861,2024-03-04 18:09:39.734305
580,77,151,2524,2024-03-04 18:09:39.734305
581,38,180,7099,2024-03-04 18:09:39.734305
582,47,159,791,2024-03-04 18:09:39.734305
583,38,12,3687,2024-03-04 18:09:39.734305
584,77,156,6841,2024-03-04 18:09:39.734305
585,58,100,8466,2024-03-05 18:09:39.734305
586,94,31,2035,2024-03-05 18:09:39.734305
587,34,81,4002,2024-03-05 18:09:39.734305
588,23,128,9553,2024-03-05 18:09:39.734305
589,44,144,9115,2024-03-05 18:09:39.734305
590,31,189,6074,2024-03-05 18:09:39.734305
591,7,198,4182,2024-03-05 18:09:39.734305
592,25,197,2514,2024-03-05 18:09:39.734305
593,91,145,7711,2024-03-05 18:09:39.734305
594,57,146,2846,2024-03-05 18:09:39.734305
595,65,19,1904,2024-03-05 18:09:39.734305
596,73,137,1122,2024-03-06 18:09:39.734305
597,22,129,6965,2024-03-06 18:09:39.734305
598,62,142,3723,2024-03-06 18:09:39.734305
599,100,8,6844,2024-03-06 18:09:39.734305
600,5,153,4419,2024-03-07 18:09:39.734305
601,78,96,3657,2024-03-07 18:09:39.734305
602,11,37,3143,2024-03-07 18:09:39.734305
603,18,148,7618,2024-03-07 18:09:39.734305
604,59,155,5923,2024-03-07 18:09:39.734305
605,15,146,971,2024-03-08 18:09:39.734305
606,61,94,4359,2024-03-08 18:09:39.734305
607,12,164,9488,2024-03-08 18:09:39.734305
608,51,151,1549,2024-03-08 18:09:39.734305
609,79,32,1590,2024-03-08 18:09:39.734305
610,36,117,1533,2024-03-08 18:09:39.734305
611,76,123,3436,2024-03-08 18:09:39.734305
612,95,135,9180,2024-03-09 18:09:39.734305
613,71,85,1928,2024-03-09 18:09:39.734305
614,80,147,807,2024-03-09 18:09:39.734305
615,75,135,9397,2024-03-09 18:09:39.734305
616,23,102,3864,2024-03-09 18:09:39.734305
617,7,132,187,2024-03-09 18:09:39.734305
618,37,86,5554,2024-03-09 18:09:39.734305
619,2,172,4379,2024-03-09 18:09:39.734305
620,6,23,7154,2024-03-09 18:09:39.734305
621,67,157,2032,2024-03-09 18:09:39.734305
622,69,195,565,2024-03-09 18:09:39.734305
623,45,188,8041,2024-03-10 18:09:39.734305
624,33,155,8232,2024-03-10 18:09:39.734305
625,6,29,310,2024-03-10 18:09:39.734305
626,57,141,4873,2024-03-10 18:09:39.734305
627,28,180,6426,2024-03-10 18:09:39.734305
628,71,137,1945,2024-03-11 18:09:39.734305
629,97,128,1871,2024-03-11 18:09:39.734305
630,69,73,9973,2024-03-11 18:09:39.734305
631,56,107,2504,2024-03-11 18:09:39.734305
632,79,11,4379,2024-03-11 18:09:39.734305
633,95,141,8088,2024-03-11 18:09:39.734305
634,93,125,8597,2024-03-11 18:09:39.734305
635,70,46,3304,2024-03-11 18:09:39.734305
636,7,142,6051,2024-03-11 18:09:39.734305
637,17,1,3981,2024-03-12 18:09:39.734305
638,57,131,3730,2024-03-12 18:09:39.734305
639,15,121,441,2024-03-12 18:09:39.734305
640,84,199,4412,2024-03-12 18:09:39.734305
641,73,81,536,2024-03-12 18:09:39.734305
642,7,145,1741,2024-03-12 18:09:39.734305
643,93,165,2194,2024-03-12 18:09:39.734305
644,24,88,6564,2024-03-13 18:09:39.734305
645,41,31,5216,2024-03-13 18:09:39.734305
646,86,94,230,2024-03-13 18:09:39.734305
647,49,160,4484,2024-03-13 18:09:39.734305
648,40,60,2722,2024-03-13 18:09:39.734305
649,68,99,6775,2024-03-14 18:09:39.734305
650,1,124,8642,2024-03-14 18:09:39.734305
651,16,124,7369,2024-03-14 18:09:39.734305
652,39,39,7383,2024-03-14 18:09:39.734305
653,56,153,3882,2024-03-14 18:09:39.734305
654,65,181,668,2024-03-15 18:09:39.734305
655,26,21,413,2024-03-15 18:09:39.734305
656,8,101,4204,2024-03-15 18:09:39.734305
657,81,158,1375,2024-03-15 18:09:39.734305
658,60,126,2483,2024-03-15 18:09:39.734305
659,86,140,948,2024-03-15 18:09:39.734305
660,50,122,3588,2024-03-15 18:09:39.734305
661,59,184,3296,2024-03-15 18:09:39.734305
662,22,2,1497,2024-03-15 18:09:39.734305
663,41,140,4581,2024-03-16 18:09:39.734305
664,59,156,2937,2024-03-16 18:09:39.734305
665,23,82,2909,2024-03-16 18:09:39.734305
666,50,100,1515,2024-03-16 18:09:39.734305
667,64,136,5366,2024-03-16 18:09:39.734305
668,46,148,2721,2024-03-16 18:09:39.734305
669,42,87,4665,2024-03-16 18:09:39.734305
670,23,154,183,2024-03-17 18:09:39.734305
671,15,143,7815,2024-03-17 18:09:39.734305
672,13,149,3981,2024-03-17 18:09:39.734305
673,87,72,2511,2024-03-17 18:09:39.734305
674,10,123,5209,2024-03-17 18:09:39.734305
675,14,120,872,2024-03-17 18:09:39.734305
676,77,97,316,2024-03-17 18:09:39.734305
677,8,137,3985,2024-03-17 18:09:39.734305
678,72,124,1880,2024-03-17 18:09:39.734305
679,89,162,6337,2024-03-17 18:09:39.734305
680,75,140,6577,2024-03-17 18:09:39.734305
681,62,109,3731,2024-03-18 18:09:39.734305
682,73,92,1724,2024-03-18 18:09:39.734305
683,3,166,8548,2024-03-18 18:09:39.734305
684,15,94,2461,2024-03-18 18:09:39.734305
685,99,15,8052,2024-03-18 18:09:39.734305
686,42,141,1478,2024-03-19 18:09:39.734305
687,61,109,1622,2024-03-19 18:09:39.734305
688,99,151,5251,2024-03-19 18:09:39.734305
689,50,109,3784,2024-03-19 18:09:39.734305
690,36,98,5361,2024-03-19 18:09:39.734305
691,56,115,2700,2024-03-19 18:09:39.734305
692,86,89,6397,2024-03-19 18:09:39.734305
693,1,182,5907,2024-03-20 18:09:39.734305
694,83,129,2234,2024-03-20 18:09:39.734305
695,10,98,5269,2024-03-20 18:09:39.734305
696,68,138,5051,2024-03-20 18:09:39.734305
697,37,134,1457,2024-03-20 18:09:39.734305
698,21,110,6602,2024-03-20 18:09:39.734305
699,61,85,4439,2024-03-21 18:09:39.734305
700,17,187,8033,2024-03-21 18:09:39.734305
701,84,161,7548,2024-03-21 18:09:39.734305
702,40,190,902,2024-03-21 18:09:39.734305
703,99,24,5048,2024-03-21 18:09:39.734305
704,8,137,1184,2024-03-21 18:09:39.734305
705,33,116,6872,2024-03-21 18:09:39.734305
706,14,155,8746,2024-03-21 18:09:39.734305
707,7,124,5913,2024-03-21 18:09:39.734305
708,98,114,7096,2024-03-21 18:09:39.734305
709,90,130,8410,2024-03-22 18:09:39.734305
710,70,166,8325,2024-03-22 18:09:39.734305
711,13,148,6019,2024-03-22 18:09:39.734305
712,37,160,3735,2024-03-22 18:09:39.734305
713,82,178,6963,2024-03-22 18:09:39.734305
714,20,27,2898,2024-03-22 18:09:39.734305
715,58,82,6878,2024-03-22 18:09:39.734305
716,8,135,8156,2024-03-22 18:09:39.734305
717,64,104,4538,2024-03-22 18:09:39.734305
718,35,97,4056,2024-03-23 18:09:39.734305
719,4,165,4333,2024-03-23 18:09:39.734305
720,49,23,5100,2024-03-23 18:09:39.734305
721,37,81,7763,2024-03-23 18:09:39.734305
722,39,29,778,2024-03-23 18:09:39.734305
723,40,51,4692,2024-03-23 18:09:39.734305
724,66,194,4142,2024-03-23 18:09:39.734305
725,67,129,1357,2024-03-24 18:09:39.734305
726,97,28,9695,2024-03-24 18:09:39.734305
727,56,87,1390,2024-03-24 18:09:39.734305
728,33,98,745,2024-03-24 18:09:39.734305
729,40,137,4868,2024-03-24 18:09:39.734305
730,34,96,9318,2024-03-25 18:09:39.734305
731,22,133,5258,2024-03-25 18:09:39.734305
732,94,8,767,2024-03-25 18:09:39.734305
733,8,135,579,2024-03-25 18:09:39.734305
734,28,1,9488,2024-03-25 18:09:39.734305
735,100,155,700,2024-03-25 18:09:39.734305
736,33,144,9051,2024-03-25 18:09:39.734305
737,25,69,2436,2024-03-25 18:09:39.734305
738,97,22,1104,2024-03-25 18:09:39.734305
739,84,146,5563,2024-03-25 18:09:39.734305
740,3,54,6466,2024-03-25 18:09:39.734305
741,99,154,9920,2024-03-26 18:09:39.734305
742,66,192,6088,2024-03-26 18:09:39.734305
743,1,196,510,2024-03-26 18:09:39.734305
744,55,104,3968,2024-03-26 18:09:39.734305
745,54,62,4598,2024-03-26 18:09:39.734305
746,77,132,3246,2024-03-26 18:09:39.734305
747,57,104,8495,2024-03-27 18:09:39.734305
748,68,109,6817,2024-03-27 18:09:39.734305
749,72,11,7357,2024-03-27 18:09:39.734305
750,84,160,6397,2024-03-27 18:09:39.734305
751,32,137,8312,2024-03-27 18:09:39.734305
752,2,192,7721,2024-03-28 18:09:39.734305
753,87,77,527,2024-03-28 18:09:39.734305
754,31,61,676,2024-03-28 18:09:39.734305
755,14,112,3485,2024-03-28 18:09:39.734305
756,85,123,6111,2024-03-28 18:09:39.734305
757,84,128,2558,2024-03-28 18:09:39.734305
758,64,145,1708,2024-03-28 18:09:39.734305
759,24,156,7890,2024-03-28 18:09:39.734305
760,23,84,507,2024-03-28 18:09:39.734305
761,53,85,6464,2024-03-29 18:09:39.734305
762,9,137,3486,2024-03-29 18:09:39.734305
763,61,131,1823,2024-03-29 18:09:39.734305
764,87,70,6283,2024-03-29 18:09:39.734305
765,49,30,8748,2024-03-29 18:09:39.734305
766,57,119,7344,2024-03-29 18:09:39.734305
767,28,136,1011,2024-03-29 18:09:39.734305
768,92,115,9006,2024-03-29 18:09:39.734305
769,49,40,9808,2024-03-30 18:09:39.734305
770,85,112,1784,2024-03-30 18:09:39.734305
771,79,176,1798,2024-03-30 18:09:39.734305
772,57,123,424,2024-03-30 18:09:39.734305
773,86,102,1683,2024-03-30 18:09:39.734305
774,66,198,2621,2024-03-30 18:09:39.734305
775,37,138,1021,2024-03-30 18:09:39.734305
776,79,124,9130,2024-03-31 18:09:39.734305
777,78,125,8989,2024-03-31 18:09:39.734305
778,71,115,575,2024-04-01 18:09:39.734305
779,71,129,7677,2024-04-01 18:09:39.734305
780,92,90,3657,2024-04-01 18:09:39.734305
781,7,156,8317,2024-04-01 18:09:39.734305
782,87,140,440,2024-04-01 18:09:39.734305
783,10,155,2292,2024-04-01 18:09:39.734305
784,80,140,8760,2024-04-01 18:09:39.734305
785,97,131,5778,2024-04-02 18:09:39.734305
786,92,100,908,2024-04-02 18:09:39.734305
787,13,38,1422,2024-04-02 18:09:39.734305
788,78,120,9326,2024-04-02 18:09:39.734305
789,64,97,3439,2024-04-02 18:09:39.734305
790,47,161,6648,2024-04-02 18:09:39.734305
791,63,133,6228,2024-04-03 18:09:39.734305
792,79,192,806,2024-04-03 18:09:39.734305
793,80,136,1859,2024-04-03 18:09:39.734305
794,22,179,8804,2024-04-03 18:09:39.734305
795,42,93,2564,2024-04-03 18:09:39.734305
796,17,170,3605,2024-04-03 18:09:39.734305
797,38,143,3372,2024-04-03 18:09:39.734305
798,7,196,2334,2024-04-03 18:09:39.734305
799,46,68,2867,2024-04-03 18:09:39.734305
800,93,140,6219,2024-04-04 18:09:39.734305
801,65,153,679,2024-04-04 18:09:39.734305
802,47,131,510,2024-04-04 18:09:39.734305
803,20,146,240,2024-04-04 18:09:39.734305
804,72,128,6437,2024-04-04 18:09:39.734305
805,67,29,1872,2024-04-04 18:09:39.734305
806,96,114,3991,2024-04-04 18:09:39.734305
807,14,146,3297,2024-04-04 18:09:39.734305
808,88,166,7972,2024-04-05 18:09:39.734305
809,53,146,2074,2024-04-05 18:09:39.734305
810,13,147,1403,2024-04-05 18:09:39.734305
811,61,136,3099,2024-04-05 18:09:39.734305
812,93,146,4839,2024-04-05 18:09:39.734305
813,93,60,690,2024-04-05 18:09:39.734305
814,14,138,4904,2024-04-05 18:09:39.734305
815,66,133,1958,2024-04-05 18:09:39.734305
816,54,185,9527,2024-04-06 18:09:39.734305
817,8,131,6147,2024-04-06 18:09:39.734305
818,99,13,6644,2024-04-06 18:09:39.734305
819,88,179,9451,2024-04-06 18:09:39.734305
820,96,112,1335,2024-04-06 18:09:39.734305
821,43,131,3798,2024-04-06 18:09:39.734305
822,6,146,1670,2024-04-06 18:09:39.734305
823,81,119,1491,2024-04-06 18:09:39.734305
824,54,148,4538,2024-04-06 18:09:39.734305
825,4,185,9807,2024-04-06 18:09:39.734305
826,40,65,6249,2024-04-07 18:09:39.734305
827,37,158,8934,2024-04-07 18:09:39.734305
828,75,142,9617,2024-04-07 18:09:39.734305
829,24,159,182,2024-04-07 18:09:39.734305
830,41,143,3686,2024-04-07 18:09:39.734305
831,81,142,7904,2024-04-07 18:09:39.734305
832,94,9,372,2024-04-07 18:09:39.734305
833,39,16,4486,2024-04-07 18:09:39.734305
834,33,120,9865,2024-04-07 18:09:39.734305
835,52,85,2624,2024-04-08 18:09:39.734305
836,50,131,7695,2024-04-08 18:09:39.734305
837,62,104,2724,2024-04-08 18:09:39.734305
838,66,18,1076,2024-04-08 18:09:39.734305
839,36,135,5455,2024-04-08 18:09:39.734305
840,30,136,3118,2024-04-08 18:09:39.734305
841,11,27,9614,2024-04-08 18:09:39.734305
842,76,119,4823,2024-04-09 18:09:39.734305
843,96,92,5181,2024-04-09 18:09:39.734305
844,47,138,2679,2024-04-09 18:09:39.734305
845,49,145,4055,2024-04-10 18:09:39.734305
846,77,126,6715,2024-04-10 18:09:39.734305
847,99,142,9464,2024-04-10 18:09:39.734305
848,5,143,3691,2024-04-11 18:09:39.734305
849,98,102,8550,2024-04-11 18:09:39.734305
850,9,35,4447,2024-04-11 18:09:39.734305
851,5,148,3632,2024-04-11 18:09:39.734305
852,76,112,8276,2024-04-12 18:09:39.734305
853,10,130,3222,2024-04-12 18:09:39.734305
854,84,31,7710,2024-04-12 18:09:39.734305
855,56,122,3270,2024-04-12 18:09:39.734305
856,38,14,2537,2024-04-12 18:09:39.734305
857,81,83,3171,2024-04-12 18:09:39.734305
858,75,124,5494,2024-04-12 18:09:39.734305
859,89,189,5826,2024-04-13 18:09:39.734305
860,17,194,2965,2024-04-13 18:09:39.734305
861,66,151,2018,2024-04-13 18:09:39.734305
862,13,22,5081,2024-04-13 18:09:39.734305
863,90,1,4473,2024-04-13 18:09:39.734305
864,77,126,7595,2024-04-13 18:09:39.734305
865,53,95,3594,2024-04-14 18:09:39.734305
866,86,143,9326,2024-04-14 18:09:39.734305
867,11,149,5358,2024-04-14 18:09:39.734305
868,93,146,9483,2024-04-14 18:09:39.734305
869,41,17,5904,2024-04-14 18:09:39.734305
870,78,104,8455,2024-04-14 18:09:39.734305
871,52,160,5138,2024-04-14 18:09:39.734305
872,24,156,8729,2024-04-14 18:09:39.734305
873,55,92,5326,2024-04-15 18:09:39.734305
874,15,153,7460,2024-04-15 18:09:39.734305
875,72,145,4273,2024-04-15 18:09:39.734305
876,57,156,4425,2024-04-15 18:09:39.734305
877,80,127,5346,2024-04-15 18:09:39.734305
878,3,179,983,2024-04-16 18:09:39.734305
879,51,28,6162,2024-04-16 18:09:39.734305
880,50,132,1332,2024-04-16 18:09:39.734305
881,30,31,5441,2024-04-16 18:09:39.734305
882,94,34,5896,2024-04-16 18:09:39.734305
883,6,160,5629,2024-04-16 18:09:39.734305
884,26,1,3211,2024-04-16 18:09:39.734305
885,92,148,3125,2024-04-17 18:09:39.734305
886,83,181,7620,2024-04-17 18:09:39.734305
887,35,99,9086,2024-04-17 18:09:39.734305
888,1,182,6034,2024-04-17 18:09:39.734305
889,99,132,3166,2024-04-18 18:09:39.734305
890,36,83,4999,2024-04-18 18:09:39.734305
891,48,116,2808,2024-04-18 18:09:39.734305
892,88,26,1589,2024-04-18 18:09:39.734305
893,22,8,6085,2024-04-18 18:09:39.734305
894,68,85,4226,2024-04-18 18:09:39.734305
895,97,22,159,2024-04-18 18:09:39.734305
896,4,123,9899,2024-04-19 18:09:39.734305
897,78,127,2734,2024-04-19 18:09:39.734305
898,84,19,5706,2024-04-19 18:09:39.734305
899,10,142,2099,2024-04-19 18:09:39.734305
900,99,149,2311,2024-04-19 18:09:39.734305
901,29,197,4299,2024-04-19 18:09:39.734305
902,34,100,2392,2024-04-19 18:09:39.734305
903,34,151,5018,2024-04-19 18:09:39.734305
904,80,91,4059,2024-04-19 18:09:39.734305
905,81,157,8947,2024-04-20 18:09:39.734305
906,47,72,7045,2024-04-20 18:09:39.734305
907,75,125,7120,2024-04-20 18:09:39.734305
908,62,123,2192,2024-04-20 18:09:39.734305
909,88,196,4258,2024-04-20 18:09:39.734305
910,96,86,1376,2024-04-20 18:09:39.734305
911,51,152,7501,2024-04-20 18:09:39.734305
912,29,30,4804,2024-04-20 18:09:39.734305
913,99,36,8188,2024-04-21 18:09:39.734305
914,12,151,8418,2024-04-21 18:09:39.734305
915,77,104,3908,2024-04-21 18:09:39.734305
916,59,42,1404,2024-04-21 18:09:39.734305
917,12,129,5227,2024-04-21 18:09:39.734305
918,17,144,188,2024-04-21 18:09:39.734305
919,82,146,1276,2024-04-21 18:09:39.734305
920,84,25,3057,2024-04-22 18:09:39.734305
921,98,105,6632,2024-04-22 18:09:39.734305
922,1,176,7001,2024-04-22 18:09:39.734305
923,31,65,8153,2024-04-22 18:09:39.734305
924,44,90,5223,2024-04-22 18:09:39.734305
925,55,159,2785,2024-04-22 18:09:39.734305
926,46,124,4364,2024-04-22 18:09:39.734305
927,10,157,4603,2024-04-22 18:09:39.734305
928,26,125,479,2024-04-22 18:09:39.734305
929,11,28,8442,2024-04-23 18:09:39.734305
930,5,176,3265,2024-04-23 18:09:39.734305
931,83,189,3704,2024-04-23 18:09:39.734305
932,4,125,6224,2024-04-23 18:09:39.734305
933,4,57,7710,2024-04-23 18:09:39.734305
934,54,55,1866,2024-04-23 18:09:39.734305
935,10,83,619,2024-04-23 18:09:39.734305
936,81,142,8394,2024-04-24 18:09:39.734305
937,17,148,8339,2024-04-24 18:09:39.734305
938,94,15,1757,2024-04-24 18:09:39.734305
939,58,112,5922,2024-04-24 18:09:39.734305
940,49,10,9959,2024-04-24 18:09:39.734305
941,29,132,6160,2024-04-24 18:09:39.734305
942,29,188,886,2024-04-24 18:09:39.734305
943,66,156,9300,2024-04-25 18:09:39.734305
944,86,143,5189,2024-04-25 18:09:39.734305
945,80,91,8464,2024-04-25 18:09:39.734305
946,36,102,1250,2024-04-25 18:09:39.734305
947,14,94,3512,2024-04-25 18:09:39.734305
948,41,131,5062,2024-04-25 18:09:39.734305
949,59,129,9930,2024-04-26 18:09:39.734305
950,24,99,2082,2024-04-26 18:09:39.734305
951,24,126,4704,2024-04-26 18:09:39.734305
952,72,7,3723,2024-04-26 18:09:39.734305
953,31,162,4083,2024-04-27 18:09:39.734305
954,2,134,7517,2024-04-27 18:09:39.734305
955,44,132,7915,2024-04-27 18:09:39.734305
956,68,104,9482,2024-04-28 18:09:39.734305
957,19,174,5319,2024-04-28 18:09:39.734305
958,1,144,1889,2024-04-28 18:09:39.734305
959,79,182,2627,2024-04-28 18:09:39.734305
960,65,7,3046,2024-04-28 18:09:39.734305
961,34,121,3561,2024-04-28 18:09:39.734305
962,37,145,7988,2024-04-28 18:09:39.734305
963,63,123,1400,2024-04-28 18:09:39.734305
964,37,105,1378,2024-04-28 18:09:39.734305
965,83,187,5787,2024-04-29 18:09:39.734305
966,50,127,1360,2024-04-29 18:09:39.734305
967,76,111,4970,2024-04-29 18:09:39.734305
968,40,76,1384,2024-04-29 18:09:39.734305
969,93,198,4193,2024-04-29 18:09:39.734305
970,97,14,5491,2024-04-30 18:09:39.734305
971,9,2,7127,2024-04-30 18:09:39.734305
972,52,98,811,2024-04-30 18:09:39.734305
973,20,168,5905,2024-04-30 18:09:39.734305
974,41,150,7910,2024-04-30 18:09:39.734305
975,20,134,5753,2024-04-30 18:09:39.734305
976,23,137,7450,2024-04-30 18:09:39.734305
977,29,177,8001,2024-05-01 18:09:39.734305
978,52,150,9516,2024-05-01 18:09:39.734305
979,75,122,7231,2024-05-01 18:09:39.734305
980,61,99,4990,2024-05-01 18:09:39.734305
981,8,98,6031,2024-05-01 18:09:39.734305
982,61,86,5840,2024-05-01 18:09:39.734305
983,6,22,4505,2024-05-01 18:09:39.734305
984,80,102,5986,2024-05-01 18:09:39.734305
985,9,9,1868,2024-05-01 18:09:39.734305
986,7,171,6376,2024-05-01 18:09:39.734305
987,23,97,9368,2024-05-02 18:09:39.734305
988,86,106,1442,2024-05-02 18:09:39.734305
989,68,88,1906,2024-05-03 18:09:39.734305
990,33,107,3308,2024-05-03 18:09:39.734305
991,93,179,4425,2024-05-03 18:09:39.734305
992,85,102,6299,2024-05-03 18:09:39.734305
993,88,177,7544,2024-05-03 18:09:39.734305
994,59,72,1381,2024-05-03 18:09:39.734305
995,73,98,532,2024-05-03 18:09:39.734305
996,51,19,2351,2024-05-03 18:09:39.734305
997,48,156,2507,2024-05-03 18:09:39.734305
998,73,92,7113,2024-05-03 18:09:39.734305
999,75,95,9829,2024-05-03 18:09:39.734305
1000,82,147,2545,2024-05-03 18:09:39.734305
1001,76,147,7172,2024-05-03 18:09:39.734305
1002,51,156,3045,2024-05-03 18:09:39.734305
1003,45,59,7927,2024-05-04 18:09:39.734305
1004,14,131,4377,2024-05-04 18:09:39.734305
1005,3,79,5370,2024-05-04 18:09:39.734305
1006,78,91,4267,2024-05-05 18:09:39.734305
1007,37,141,8528,2024-05-05 18:09:39.734305
1008,3,64,5036,2024-05-05 18:09:39.734305
1009,49,122,9715,2024-05-05 18:09:39.734305
1010,49,21,3628,2024-05-05 18:09:39.734305
1011,81,118,6000,2024-05-05 18:09:39.734305
1012,77,101,4546,2024-05-05 18:09:39.734305
1013,90,28,2259,2024-05-05 18:09:39.734305
1014,12,173,156,2024-05-05 18:09:39.734305
1015,89,53,6541,2024-05-06 18:09:39.734305
1016,87,165,7879,2024-05-06 18:09:39.734305
1017,12,148,2177,2024-05-06 18:09:39.734305
1018,89,188,2615,2024-05-06 18:09:39.734305
1019,7,155,4514,2024-05-06 18:09:39.734305
1020,61,120,534,2024-05-07 18:09:39.734305
1021,46,76,3446,2024-05-07 18:09:39.734305
1022,98,126,9513,2024-05-07 18:09:39.734305
1023,17,123,315,2024-05-07 18:09:39.734305
1024,51,26,4868,2024-05-07 18:09:39.734305
1025,31,166,4673,2024-05-07 18:09:39.734305
1026,7,197,8479,2024-05-08 18:09:39.734305
1027,15,154,7260,2024-05-08 18:09:39.734305
1028,43,43,7970,2024-05-08 18:09:39.734305
1029,52,91,1745,2024-05-08 18:09:39.734305
1030,57,140,5318,2024-05-08 18:09:39.734305
1031,59,167,5813,2024-05-08 18:09:39.734305
1032,24,106,5598,2024-05-08 18:09:39.734305
1033,68,143,1056,2024-05-08 18:09:39.734305
1034,46,76,5369,2024-05-08 18:09:39.734305
1035,31,73,3891,2024-05-09 18:09:39.734305
1036,31,43,1182,2024-05-09 18:09:39.734305
1037,39,180,1420,2024-05-09 18:09:39.734305
